,index,Category,Sub-Category,Product Name,Product ID
1128,8815,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",OFF-PA-10001583-0
1129,6125,Office Supplies,Paper,Xerox 1947,OFF-PA-10001593-0
1130,1781,Office Supplies,Paper,Tops Wirebound Message Log Books,OFF-PA-10001609-0
1131,891,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",OFF-PA-10001622-0
1132,1435,Office Supplies,Paper,Xerox 203,OFF-PA-10001639-0
1133,2038,Office Supplies,Paper,Xerox 1922,OFF-PA-10001661-0
1134,517,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),OFF-PA-10001667-0
1135,1225,Office Supplies,Paper,Easy-staple paper,OFF-PA-10001685-0
1136,1440,Office Supplies,Paper,Xerox 1948,OFF-PA-10001712-0
1137,4483,Office Supplies,Paper,Xerox 1892,OFF-PA-10001725-0
1138,134,Office Supplies,Paper,Xerox 1880,OFF-PA-10001736-0
1139,933,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",OFF-PA-10001745-0
1140,2598,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),OFF-PA-10001752-0
1141,1138,Office Supplies,Paper,Xerox 1896,OFF-PA-10001763-0
1142,2258,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",OFF-PA-10001776-0
1143,874,Office Supplies,Paper,Xerox 1910,OFF-PA-10001790-0
1144,704,Office Supplies,Paper,Xerox 220,OFF-PA-10001800-0
1145,6178,Office Supplies,Paper,Xerox 193,OFF-PA-10001801-0
1146,133,Office Supplies,Paper,Xerox 195,OFF-PA-10001804-0
1147,2707,Office Supplies,Paper,Xerox 1885,OFF-PA-10001815-0
1148,5952,Office Supplies,Paper,Xerox 207,OFF-PA-10001826-0
1149,7019,Office Supplies,Paper,Xerox 1976,OFF-PA-10001837-0
1150,1491,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",OFF-PA-10001838-0
1151,7864,Office Supplies,Paper,Xerox 1899,OFF-PA-10001846-0
1152,851,Office Supplies,Paper,Xerox 202,OFF-PA-10001870-0
1153,1911,Office Supplies,Paper,Xerox 1891,OFF-PA-10001878-0
1154,1104,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",OFF-PA-10001892-0
1155,644,Office Supplies,Paper,Xerox 1993,OFF-PA-10001934-0
1156,315,Office Supplies,Paper,Xerox 21,OFF-PA-10001937-0
1157,402,Office Supplies,Paper,Xerox 1974,OFF-PA-10001947-0
1158,153,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,OFF-PA-10001950-0
1159,5888,Office Supplies,Paper,Xerox 1902,OFF-PA-10001952-0
1160,727,Office Supplies,Paper,Xerox 1964,OFF-PA-10001954-0
1161,411,Office Supplies,Paper,Xerox 1908,OFF-PA-10001970-0
1162,350,Office Supplies,Paper,Xerox 1881,OFF-PA-10001970-1
1163,1928,Office Supplies,Paper,Xerox 214,OFF-PA-10001972-0
1164,3092,Office Supplies,Paper,Xerox 194,OFF-PA-10001977-0
1165,1800,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",OFF-PA-10001994-0
1166,2267,Office Supplies,Paper,Xerox 1984,OFF-PA-10002001-0
1167,589,Office Supplies,Paper,Xerox 225,OFF-PA-10002005-0
1168,370,Office Supplies,Paper,Xerox 1930,OFF-PA-10002036-0
1169,298,Office Supplies,Paper,Xerox 223,OFF-PA-10002105-0
1170,6555,Office Supplies,Paper,Wirebound Voice Message Log Book,OFF-PA-10002109-0
1171,606,Office Supplies,Paper,Xerox 1889,OFF-PA-10002120-0
1172,674,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",OFF-PA-10002137-0
1173,1990,Office Supplies,Paper,Xerox 1978,OFF-PA-10002160-0
1174,3646,Office Supplies,Paper,Xerox 1966,OFF-PA-10002195-0
1175,932,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",OFF-PA-10002195-1
1176,443,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",OFF-PA-10002222-0
1177,438,Office Supplies,Paper,Xerox 1897,OFF-PA-10002230-0
1178,2490,Office Supplies,Paper,Xerox 1895,OFF-PA-10002245-0
1179,2691,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",OFF-PA-10002246-0
1180,898,Office Supplies,Paper,Things To Do Today Pad,OFF-PA-10002250-0
1181,154,Office Supplies,Paper,Xerox 1883,OFF-PA-10002254-0
1182,1171,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",OFF-PA-10002259-0
1183,1479,Office Supplies,Paper,Xerox 192,OFF-PA-10002262-0
1184,2703,Office Supplies,Paper,Xerox 1944,OFF-PA-10002319-0
1185,958,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",OFF-PA-10002333-0
1186,12,Office Supplies,Paper,Xerox 1967,OFF-PA-10002365-0
1187,131,Office Supplies,Paper,Xerox 1916,OFF-PA-10002377-0
1188,671,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",OFF-PA-10002377-1
1189,2828,Office Supplies,Paper,Embossed Ink Jet Note Cards,OFF-PA-10002421-0
1190,1480,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),OFF-PA-10002464-0
1191,236,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479-0
1192,4017,Office Supplies,Paper,Xerox 1890,OFF-PA-10002499-0
1193,396,Office Supplies,Paper,Xerox 1958,OFF-PA-10002552-0
1194,7755,Office Supplies,Paper,Xerox 1938,OFF-PA-10002558-0
1195,2380,Office Supplies,Paper,Xerox 1951,OFF-PA-10002581-0
1196,1522,Office Supplies,Paper,Xerox 1970,OFF-PA-10002586-0
1197,3969,Office Supplies,Paper,Xerox 1928,OFF-PA-10002606-0
1198,274,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",OFF-PA-10002615-0
1199,1323,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,OFF-PA-10002659-0
1200,200,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,OFF-PA-10002666-0
1201,1638,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),OFF-PA-10002689-0
1202,4579,Office Supplies,Paper,Xerox 1956,OFF-PA-10002709-0
1203,357,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",OFF-PA-10002713-0
1204,3104,Office Supplies,Paper,Xerox 1980,OFF-PA-10002741-0
1205,199,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",OFF-PA-10002749-0
1206,160,Office Supplies,Paper,Xerox 1920,OFF-PA-10002751-0
1207,4999,Office Supplies,Paper,Easy-staple paper,OFF-PA-10002764-0
1208,2268,Office Supplies,Paper,Xerox 227,OFF-PA-10002787-0
1209,1269,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",OFF-PA-10002870-0
1210,409,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",OFF-PA-10002893-0
1211,2830,Office Supplies,Paper,Xerox 1942,OFF-PA-10002923-0
1212,903,Office Supplies,Paper,Xerox 1923,OFF-PA-10002947-0
1213,2360,Office Supplies,Paper,Xerox 1926,OFF-PA-10002960-0
1214,1293,Office Supplies,Paper,Xerox 1973,OFF-PA-10002968-0
1215,547,Office Supplies,Paper,Xerox 1898,OFF-PA-10002986-0
1216,1651,Office Supplies,Paper,Xerox 1986,OFF-PA-10003001-0
1217,2688,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",OFF-PA-10003016-0
1218,5407,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,OFF-PA-10003022-0
1219,4463,Office Supplies,Paper,Xerox 1992,OFF-PA-10003022-1
1220,5573,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",OFF-PA-10003036-0
1221,376,Office Supplies,Paper,Xerox 1960,OFF-PA-10003039-0
1222,5355,Office Supplies,Paper,EcoTones Memo Sheets,OFF-PA-10003063-0
1223,1314,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",OFF-PA-10003072-0
1224,1083,Office Supplies,Paper,Easy-staple paper,OFF-PA-10003127-0
1225,1853,Office Supplies,Paper,Tops White Computer Printout Paper,OFF-PA-10003129-0
1226,4603,Office Supplies,Paper,Xerox 1937,OFF-PA-10003134-0
1227,1169,Office Supplies,Paper,Xerox 1996,OFF-PA-10003172-0
1228,92,Office Supplies,Paper,Xerox 1999,OFF-PA-10003177-0
1229,6698,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",OFF-PA-10003205-0
1230,4648,Office Supplies,Paper,Xerox 1917,OFF-PA-10003228-0
1231,99,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,OFF-PA-10003256-0
1232,2824,Office Supplies,Paper,Xerox 1954,OFF-PA-10003270-0
1233,5369,Office Supplies,Paper,Xerox 1906,OFF-PA-10003302-0
1234,1867,Office Supplies,Paper,Xerox 211,OFF-PA-10003309-0
1235,237,Office Supplies,Paper,Xerox 1957,OFF-PA-10003349-0
1236,3479,Office Supplies,Paper,Xerox 204,OFF-PA-10003363-0
1237,821,Office Supplies,Paper,Xerox 1941,OFF-PA-10003395-0
1238,1708,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",OFF-PA-10003424-0
1239,558,Office Supplies,Paper,Xerox 226,OFF-PA-10003441-0
1240,476,Office Supplies,Paper,Xerox 1912,OFF-PA-10003465-0
1241,925,Office Supplies,Paper,Xerox 1985,OFF-PA-10003543-0
1242,871,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,OFF-PA-10003591-0
1243,993,Office Supplies,Paper,Xerox 1979,OFF-PA-10003625-0
1244,1357,Office Supplies,Paper,Xerox 1909,OFF-PA-10003641-0
1245,816,Office Supplies,Paper,Xerox 1968,OFF-PA-10003651-0
1246,1026,Office Supplies,Paper,Xerox 1935,OFF-PA-10003656-0
1247,780,Office Supplies,Paper,Xerox 1927,OFF-PA-10003657-0
1248,1434,Office Supplies,Paper,Strathmore Photo Mount Cards,OFF-PA-10003673-0
1249,407,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",OFF-PA-10003724-0
1250,1834,Office Supplies,Paper,Xerox 1998,OFF-PA-10003729-0
1251,2892,Office Supplies,Paper,Xerox 1969,OFF-PA-10003739-0
1252,2224,Office Supplies,Paper,Xerox 1991,OFF-PA-10003790-0
1253,5122,Office Supplies,Paper,Xerox 209,OFF-PA-10003797-0
1254,1500,Office Supplies,Paper,Xerox 197,OFF-PA-10003823-0
1255,418,Office Supplies,Paper,Xerox 1987,OFF-PA-10003845-0
1256,2979,Office Supplies,Paper,Xerox 1997,OFF-PA-10003848-0
1257,2132,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",OFF-PA-10003883-0
1258,64,Office Supplies,Paper,Xerox 1943,OFF-PA-10003892-0
1259,1754,Office Supplies,Paper,Xerox 1962,OFF-PA-10003893-0
1260,2266,Office Supplies,Paper,Xerox 1989,OFF-PA-10003919-0
1261,2337,Office Supplies,Paper,Xerox 1994,OFF-PA-10003936-0
1262,803,Office Supplies,Paper,Xerox 218,OFF-PA-10003953-0
1263,2285,Office Supplies,Paper,Xerox 1965,OFF-PA-10003971-0
1264,220,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",OFF-PA-10004000-0
1265,4189,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),OFF-PA-10004022-0
1266,3635,Office Supplies,Paper,Xerox 1882,OFF-PA-10004039-0
1267,102,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),OFF-PA-10004040-0
1268,1361,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",OFF-PA-10004041-0
1269,470,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",OFF-PA-10004071-0
1270,246,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",OFF-PA-10004082-0
1271,720,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,OFF-PA-10004092-0
1272,285,Office Supplies,Paper,Xerox 216,OFF-PA-10004100-0
1273,591,Office Supplies,Paper,Xerox 1894,OFF-PA-10004101-0
1274,979,Office Supplies,Paper,Xerox 188,OFF-PA-10004156-0
1275,2804,Office Supplies,Paper,Xerox 1953,OFF-PA-10004239-0
1276,300,Office Supplies,Paper,Xerox 1939,OFF-PA-10004243-0
1277,4191,Office Supplies,Paper,Xerox 1990,OFF-PA-10004248-0
1278,2389,Office Supplies,Paper,Xerox 219,OFF-PA-10004255-0
1279,2247,Office Supplies,Paper,Xerox 1959,OFF-PA-10004285-0
1280,143,Office Supplies,Paper,Xerox 1911,OFF-PA-10004327-0
1281,4526,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,OFF-PA-10004353-0
1282,1741,Office Supplies,Paper,Xerox 231,OFF-PA-10004355-0
1283,1645,Office Supplies,Paper,Multicolor Computer Printout Paper,OFF-PA-10004359-0
1284,4755,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,OFF-PA-10004381-0
1285,1712,Office Supplies,Paper,Rediform Voice Mail Log Books,OFF-PA-10004405-0
1286,3127,Office Supplies,Paper,Xerox 1907,OFF-PA-10004438-0
1287,568,Office Supplies,Paper,Xerox 222,OFF-PA-10004451-0
1288,277,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",OFF-PA-10004470-0
1289,1650,Office Supplies,Paper,Xerox 1940,OFF-PA-10004475-0
1290,1593,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,OFF-PA-10004519-0
1291,566,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,OFF-PA-10004530-0
1292,250,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",OFF-PA-10004569-0
1293,3260,Office Supplies,Paper,Xerox 221,OFF-PA-10004609-0
1294,3379,Office Supplies,Paper,Xerox 1900,OFF-PA-10004610-0
1295,966,Office Supplies,Paper,Xerox 212,OFF-PA-10004621-0
1296,2672,Office Supplies,Paper,Advantus Motivational Note Cards,OFF-PA-10004665-0
1297,71,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",OFF-PA-10004675-0
1298,3836,Office Supplies,Paper,Things To Do Today Spiral Book,OFF-PA-10004733-0
1299,381,Office Supplies,Paper,Southworth Structures Collection,OFF-PA-10004734-0
1300,1111,Office Supplies,Paper,Xerox 1905,OFF-PA-10004735-0
1301,2807,Office Supplies,Paper,Xerox 228,OFF-PA-10004782-0
1302,1399,Office Supplies,Paper,Xerox 217,OFF-PA-10004888-0
1303,1339,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",OFF-PA-10004911-0
1304,1747,Office Supplies,Paper,Easy-staple paper,OFF-PA-10004947-0
1305,4479,Office Supplies,Paper,Xerox 190,OFF-PA-10004948-0
1306,115,Office Supplies,Paper,Xerox 1921,OFF-PA-10004965-0
1307,744,Office Supplies,Paper,Xerox 196,OFF-PA-10004971-0
1308,2468,Office Supplies,Paper,Xerox 23,OFF-PA-10004983-0
1309,3455,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",OFF-PA-10004996-0
1310,767,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,OFF-ST-10000025-0
1311,722,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",OFF-ST-10000036-0
1312,1004,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,OFF-ST-10000046-0
1313,441,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,OFF-ST-10000060-0
1314,2100,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,OFF-ST-10000078-0
1315,17,Office Supplies,Storage,Fellowes Super Stor/Drawer,OFF-ST-10000107-0
1316,4477,Office Supplies,Storage,Fellowes Recycled Storage Drawers,OFF-ST-10000129-0
1317,5013,Office Supplies,Storage,Letter Size File,OFF-ST-10000136-0
1318,454,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,OFF-ST-10000142-0
1319,3578,Office Supplies,Storage,Akro Stacking Bins,OFF-ST-10000321-0
1320,1531,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",OFF-ST-10000344-0
1321,1618,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,OFF-ST-10000352-0
1322,1535,Office Supplies,Storage,"Rogers Jumbo File, Granite",OFF-ST-10000419-0
1323,1849,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",OFF-ST-10000464-0
1324,2750,Office Supplies,Storage,Advantus Rolling Drawer Organizers,OFF-ST-10000532-0
1325,1270,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,OFF-ST-10000563-0
1326,641,Office Supplies,Storage,Economy Rollaway Files,OFF-ST-10000585-0
1327,55,Office Supplies,Storage,Home/Office Personal File Carts,OFF-ST-10000604-0
1328,77,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",OFF-ST-10000615-0
1329,432,Office Supplies,Storage,Woodgrain Magazine Files by Perma,OFF-ST-10000617-0
1330,5838,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,OFF-ST-10000636-0
1331,206,Office Supplies,Storage,"Tennsco Lockers, Gray",OFF-ST-10000642-0
1332,1351,Office Supplies,Storage,Hanging Personal Folder File,OFF-ST-10000649-0
1333,327,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",OFF-ST-10000675-0
1334,1227,Office Supplies,Storage,Fellowes Econo/Stor Drawers,OFF-ST-10000676-0
1335,480,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",OFF-ST-10000689-0
1336,520,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,OFF-ST-10000736-0
1337,4,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,OFF-ST-10000760-0
1338,121,Office Supplies,Storage,"Companion Letter/Legal File, Black",OFF-ST-10000777-0
1339,395,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,OFF-ST-10000798-0
1340,278,Office Supplies,Storage,Eldon Simplefile Box Office,OFF-ST-10000876-0
1341,1774,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,OFF-ST-10000877-0
1342,4576,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,OFF-ST-10000885-0
1343,423,Office Supplies,Storage,Crate-A-Files,OFF-ST-10000918-0
1344,400,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",OFF-ST-10000934-0
1345,2012,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,OFF-ST-10000943-0
1346,166,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,OFF-ST-10000991-0
1347,3671,Office Supplies,Storage,Adjustable Personal File Tote,OFF-ST-10001031-0
1348,3698,Office Supplies,Storage,Eldon File Chest Portable File,OFF-ST-10001034-0
1349,969,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,OFF-ST-10001097-0
1350,2831,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",OFF-ST-10001128-0
1351,2029,Office Supplies,Storage,"Tennsco Lockers, Sand",OFF-ST-10001172-0
1352,252,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",OFF-ST-10001228-0
1353,508,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,OFF-ST-10001228-1
1354,624,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",OFF-ST-10001272-0
1355,1548,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",OFF-ST-10001291-0
1356,474,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",OFF-ST-10001321-0
1357,535,Office Supplies,Storage,Sterilite Officeware Hinged File Box,OFF-ST-10001325-0
1358,187,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",OFF-ST-10001328-0
1359,1564,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,OFF-ST-10001370-0
1360,197,Office Supplies,Storage,Decoflex Hanging Personal Folder File,OFF-ST-10001414-0
1361,1226,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,OFF-ST-10001418-0
1362,448,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,OFF-ST-10001469-0
1363,1135,Office Supplies,Storage,Steel Personal Filing/Posting Tote,OFF-ST-10001476-0
1364,602,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",OFF-ST-10001490-0
1365,944,Office Supplies,Storage,Standard Rollaway File with Lock,OFF-ST-10001496-0
1366,1938,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",OFF-ST-10001505-0
1367,660,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,OFF-ST-10001511-0
1368,210,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",OFF-ST-10001522-0
1369,1019,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,OFF-ST-10001526-0
1370,919,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,OFF-ST-10001558-0
1371,398,Office Supplies,Storage,Super Decoflex Portable Personal File,OFF-ST-10001580-0
1372,155,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",OFF-ST-10001590-0
1373,9935,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,OFF-ST-10001627-0
1374,46,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",OFF-ST-10001713-0
1375,554,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780-0
1376,491,Office Supplies,Storage,Fellowes Officeware Wire Shelving,OFF-ST-10001809-0
1377,2486,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",OFF-ST-10001837-0
1378,4441,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,OFF-ST-10001932-0
1379,630,Office Supplies,Storage,Tennsco Regal Shelving Units,OFF-ST-10001963-0
1380,1630,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,OFF-ST-10002011-0
1381,5584,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",OFF-ST-10002182-0
1382,371,Office Supplies,Storage,File Shuttle I and Handi-File,OFF-ST-10002205-0
1383,1481,Office Supplies,Storage,X-Rack File for Hanging Folders,OFF-ST-10002214-0
1384,245,Office Supplies,Storage,Safco Steel Mobile File Cart,OFF-ST-10002276-0
1385,1379,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",OFF-ST-10002289-0
1386,1203,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",OFF-ST-10002292-0
1387,3233,Office Supplies,Storage,Tennsco Commercial Shelving,OFF-ST-10002301-0
1388,1185,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",OFF-ST-10002344-0
1389,1170,Office Supplies,Storage,Iris Project Case,OFF-ST-10002352-0
1390,82,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",OFF-ST-10002370-0
1391,368,Office Supplies,Storage,Pizazz Global Quick File,OFF-ST-10002406-0
1392,691,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,OFF-ST-10002444-0
1393,227,Office Supplies,Storage,Rogers Deluxe File Chest,OFF-ST-10002485-0
1394,886,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,OFF-ST-10002486-0
1395,1868,Office Supplies,Storage,Tennsco Industrial Shelving,OFF-ST-10002554-0
1396,1921,Office Supplies,Storage,Staple magnet,OFF-ST-10002562-0
1397,1335,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",OFF-ST-10002574-0
1398,681,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,OFF-ST-10002583-0
1399,2905,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",OFF-ST-10002615-0
1400,471,Office Supplies,Storage,SAFCO Boltless Steel Shelving,OFF-ST-10002743-0
1401,299,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",OFF-ST-10002756-0
1402,259,Office Supplies,Storage,Safco Industrial Shelving,OFF-ST-10002790-0
1403,3190,Office Supplies,Storage,Sterilite Show Offs Storage Containers,OFF-ST-10002957-0
1404,127,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974-0
1405,442,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,OFF-ST-10003058-0
1406,2271,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,OFF-ST-10003123-0
1407,270,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,OFF-ST-10003208-0
1408,857,Office Supplies,Storage,Staple magnet,OFF-ST-10003221-0
1409,43,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",OFF-ST-10003282-0
1410,433,Office Supplies,Storage,Letter Size Cart,OFF-ST-10003306-0
1411,1533,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,OFF-ST-10003324-0
1412,379,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,OFF-ST-10003327-0
1413,88,Office Supplies,Storage,Eldon Portable Mobile Manager,OFF-ST-10003442-0
1414,180,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455-0
1415,2510,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",OFF-ST-10003470-0
1416,42,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",OFF-ST-10003479-0
1417,5602,Office Supplies,Storage,Portfile Personal File Boxes,OFF-ST-10003572-0
1418,2114,Office Supplies,Storage,Mobile Personal File Cube,OFF-ST-10003638-0
1419,7421,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,OFF-ST-10003641-0
1420,84,Office Supplies,Storage,Safco Industrial Wire Shelving,OFF-ST-10003656-0
1421,2232,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,OFF-ST-10003692-0
1422,1258,Office Supplies,Storage,Tennsco Double-Tier Lockers,OFF-ST-10003716-0
