,Order ID,Ship Mode,Customer ID,Product ID,Discount,Quantity,Sales,Profit,last_ordered,Returned
250,CA-2014-109904,Second Class,BF-10975,OFF-AR-10004999-0,0.0,3,17.94,4.485,3876,No
251,CA-2014-109918,Second Class,LR-17035,OFF-BI-10004308-0,0.2,5,83.92,31.47,3821,Yes
252,CA-2014-109918,Second Class,LR-17035,OFF-PA-10000174-0,0.0,2,20.56,9.6632,3821,Yes
253,CA-2014-109918,Second Class,LR-17035,OFF-SU-10004290-0,0.0,4,27.36,7.3872,3821,Yes
254,CA-2014-109932,First Class,VP-21760,OFF-PA-10001804-0,0.2,2,10.688,3.7408,3728,No
255,CA-2014-109932,First Class,VP-21760,OFF-ST-10000036-0,0.2,3,237.096,20.7459,3728,No
256,CA-2014-110030,Second Class,LF-17185,FUR-FU-10002759-0,0.6,3,23.976,-14.3856,3731,No
257,CA-2014-110065,Standard Class,SP-20650,OFF-AR-10004165-0,0.0,7,15.96,7.0224,3854,No
258,CA-2014-110065,Standard Class,SP-20650,TEC-PH-10002468-0,0.0,1,135.99,36.7173,3854,No
259,CA-2014-110072,Standard Class,MG-17680,FUR-FU-10000521-0,0.2,4,93.888,12.9096,3776,No
260,CA-2014-110100,Standard Class,LC-16885,TEC-PH-10004531-0,0.2,3,302.376,37.797,3956,No
261,CA-2014-110184,Standard Class,BF-11170,OFF-ST-10000107-0,0.0,9,249.75,44.955,3878,No
262,CA-2014-110184,Standard Class,BF-11170,TEC-PH-10000439-0,0.2,8,255.936,28.7928,3878,No
263,CA-2014-110219,First Class,EB-13870,FUR-CH-10001146-0,0.3,3,127.869,-9.1335,3946,No
264,CA-2014-110352,Standard Class,ED-13885,OFF-LA-10003923-0,0.2,2,23.68,8.88,3744,No
265,CA-2014-110408,Second Class,AS-10225,FUR-CH-10003774-0,0.0,6,545.88,70.9644,3780,No
266,CA-2014-110408,Second Class,AS-10225,OFF-ST-10001522-0,0.0,3,275.97,11.0388,3780,No
267,CA-2014-110408,Second Class,AS-10225,TEC-PH-10002352-0,0.0,5,1394.95,362.687,3780,No
268,CA-2014-110422,Second Class,TB-21400,FUR-FU-10001889-0,0.2,3,25.248,4.1028,4050,No
269,CA-2014-110527,Standard Class,ED-13885,OFF-LA-10000262-0,0.0,8,20.88,9.6048,3850,No
270,CA-2014-110555,Standard Class,MM-18055,OFF-ST-10000876-0,0.0,7,87.08,24.3824,3970,No
271,CA-2014-110555,Standard Class,MM-18055,TEC-AC-10003399-0,0.0,6,217.44,91.3248,3970,No
272,CA-2014-110555,Standard Class,MM-18055,TEC-PH-10000586-0,0.2,2,105.584,9.2386,3970,No
273,CA-2014-110611,Standard Class,JD-16015,OFF-ST-10000642-0,0.2,5,83.92,-13.637,3792,No
274,CA-2014-110639,Same Day,RH-19495,OFF-PA-10003936-0,0.0,4,25.92,12.4416,3836,No
275,CA-2014-110639,Same Day,RH-19495,OFF-PA-10004530-0,0.0,4,45.92,22.5008,3836,No
276,CA-2014-110786,Standard Class,AJ-10795,FUR-FU-10000550-0,0.0,5,24.9,8.217,3708,Yes
277,CA-2014-110786,Standard Class,AJ-10795,FUR-FU-10000672-0,0.0,6,70.56,23.9904,3708,Yes
278,CA-2014-110786,Standard Class,AJ-10795,OFF-BI-10003305-0,0.2,3,14.352,4.6644,3708,Yes
279,CA-2014-110786,Standard Class,AJ-10795,OFF-LA-10001474-0,0.0,9,274.77,126.3942,3708,Yes
280,CA-2014-110786,Standard Class,AJ-10795,OFF-PA-10000528-0,0.0,4,21.12,9.504,3708,Yes
281,CA-2014-110786,Standard Class,AJ-10795,TEC-MA-10003183-0,0.2,6,767.952,287.982,3708,Yes
282,CA-2014-110786,Standard Class,AJ-10795,TEC-PH-10001425-0,0.2,3,191.976,19.1976,3708,Yes
283,CA-2014-110849,Standard Class,JL-15835,OFF-AR-10000657-0,0.0,5,10.75,3.5475,3963,No
284,CA-2014-110849,Standard Class,JL-15835,OFF-AR-10002375-0,0.0,4,13.12,3.8048,3963,No
285,CA-2014-110849,Standard Class,JL-15835,OFF-FA-10000134-0,0.0,2,11.62,3.6022,3963,No
286,CA-2014-110849,Standard Class,JL-15835,TEC-MA-10002859-0,0.2,4,287.968,97.1892,3963,No
287,CA-2014-111003,Standard Class,CR-12625,OFF-AR-10002135-0,0.0,6,289.2,83.868,3919,No
288,CA-2014-111003,Standard Class,CR-12625,OFF-BI-10001072-0,0.0,3,45.48,20.9208,3919,No
289,CA-2014-111059,Second Class,TB-21400,OFF-BI-10002827-0,0.2,3,13.272,4.3134,4037,No
290,CA-2014-111059,Second Class,TB-21400,OFF-BI-10004593-0,0.2,2,83.84,27.248,4037,No
291,CA-2014-111150,Standard Class,RW-19630,OFF-AR-10000034-0,0.0,7,29.68,11.5752,3706,No
292,CA-2014-111150,Standard Class,RW-19630,TEC-AC-10000290-0,0.0,7,47.53,16.1602,3706,No
293,CA-2014-111157,Standard Class,NH-18610,OFF-PA-10000327-0,0.2,1,3.424,1.07,4010,No
294,CA-2014-111157,Standard Class,NH-18610,TEC-AC-10004353-0,0.2,3,151.2,32.13,4010,No
295,CA-2014-111192,Standard Class,TS-21430,FUR-BO-10002916-0,0.0,8,1367.84,259.8896,3860,No
296,CA-2014-111360,Standard Class,AT-10435,OFF-BI-10003350-0,0.7,3,5.742,-4.5936,3743,No
297,CA-2014-111451,First Class,KL-16555,FUR-CH-10001891-0,0.2,3,230.352,20.1558,3711,No
298,CA-2014-111451,First Class,KL-16555,FUR-FU-10002918-0,0.2,3,218.352,-24.5646,3711,No
299,CA-2014-111451,First Class,KL-16555,FUR-FU-10004091-0,0.2,8,300.416,78.8592,3711,No
300,CA-2014-111451,First Class,KL-16555,OFF-BI-10004593-0,0.7,5,78.6,-62.88,3711,No
301,CA-2014-111451,First Class,KL-16555,OFF-FA-10004854-0,0.2,3,27.552,9.2988,3711,No
302,CA-2014-111500,Standard Class,DJ-13510,OFF-BI-10000829-0,0.0,4,17.96,8.2616,3842,No
303,CA-2014-111500,Standard Class,DJ-13510,OFF-FA-10002676-0,0.0,7,12.67,4.5612,3842,No
304,CA-2014-111500,Standard Class,DJ-13510,OFF-PA-10000595-0,0.0,5,114.2,52.532,3842,No
305,CA-2014-111500,Standard Class,DJ-13510,TEC-AC-10000844-0,0.0,4,339.96,122.3856,3842,No
306,CA-2014-111773,Standard Class,JK-15625,OFF-BI-10000174-0,0.2,3,13.92,4.872,3891,No
307,CA-2014-111857,Second Class,NM-18445,OFF-PA-10001878-0,0.0,1,48.91,22.9877,3958,No
308,CA-2014-111871,Second Class,EK-13795,FUR-BO-10004218-0,0.15,10,1198.33,70.49,3994,Yes
309,CA-2014-111899,First Class,NC-18340,OFF-AR-10001725-0,0.2,2,37.84,2.838,3947,No
310,CA-2014-111899,First Class,NC-18340,OFF-FA-10000840-0,0.2,6,5.472,1.8468,3947,No
311,CA-2014-111934,First Class,GD-14590,OFF-BI-10004364-0,0.0,2,11.88,5.346,3946,No
312,CA-2014-111934,First Class,GD-14590,OFF-PA-10000474-0,0.0,1,35.44,16.6568,3946,No
313,CA-2014-111962,Standard Class,EB-14170,OFF-BI-10001308-0,0.2,2,10.048,3.14,3799,No
314,CA-2014-111962,Standard Class,EB-14170,OFF-ST-10000046-0,0.0,5,807.75,153.4725,3799,No
315,CA-2014-112158,First Class,DP-13165,FUR-BO-10003272-0,0.2,5,883.92,-110.49,3735,No
316,CA-2014-112158,First Class,DP-13165,OFF-BI-10000050-0,0.2,8,46.72,15.768,3735,No
317,CA-2014-112158,First Class,DP-13165,TEC-AC-10003628-0,0.0,4,119.96,52.7824,3735,No
318,CA-2014-112291,Standard Class,KE-16420,OFF-EN-10001415-0,0.0,2,11.16,5.58,3978,No
319,CA-2014-112291,Standard Class,KE-16420,TEC-AC-10000736-0,0.0,2,159.98,57.5928,3978,No
320,CA-2014-112291,Standard Class,KE-16420,TEC-AC-10001284-0,0.0,3,62.31,22.4316,3978,No
321,CA-2014-112326,Standard Class,PO-19195,OFF-BI-10004094-0,0.8,2,3.54,-5.487,4067,No
322,CA-2014-112326,Standard Class,PO-19195,OFF-LA-10003223-0,0.2,3,11.784,4.2717,4067,No
323,CA-2014-112326,Standard Class,PO-19195,OFF-ST-10002743-0,0.2,3,272.736,-64.7748,4067,No
324,CA-2014-112403,Same Day,JO-15280,OFF-BI-10003529-0,0.7,1,0.852,-0.5964,3981,No
325,CA-2014-112718,Standard Class,KN-16450,OFF-BI-10000591-0,0.7,1,1.167,-0.8558,3721,No
326,CA-2014-112837,Standard Class,LW-17125,FUR-FU-10004006-0,0.0,3,127.95,21.7515,3817,No
327,CA-2014-112851,Standard Class,NR-18550,OFF-EN-10001453-0,0.0,3,182.94,85.9818,3811,No
328,CA-2014-113047,Same Day,AP-10915,OFF-FA-10002763-0,0.0,3,11.85,3.792,3774,No
329,CA-2014-113166,First Class,LF-17185,OFF-PA-10001947-0,0.2,2,9.568,3.4684,3713,No
330,CA-2014-113257,Second Class,SC-20305,FUR-FU-10001706-0,0.6,7,8.624,-2.5872,3721,No
331,CA-2014-113257,Second Class,SC-20305,TEC-AC-10004171-0,0.2,4,319.968,95.9904,3721,No
332,CA-2014-113271,Standard Class,DS-13030,FUR-BO-10004218-0,0.15,1,119.833,7.049,3881,No
333,CA-2014-113271,Standard Class,DS-13030,OFF-AR-10003251-0,0.0,2,5.56,2.224,3881,No
334,CA-2014-113271,Standard Class,DS-13030,OFF-BI-10002609-0,0.2,6,14.304,4.6488,3881,No
335,CA-2014-113271,Standard Class,DS-13030,OFF-PA-10002365-0,0.0,5,32.4,15.552,3881,No
336,CA-2014-113320,Second Class,LH-17155,FUR-FU-10001706-0,0.0,3,9.24,4.4352,3725,No
337,CA-2014-113320,Second Class,LH-17155,FUR-FU-10004270-0,0.0,3,12.54,4.5144,3725,No
338,CA-2014-113320,Second Class,LH-17155,OFF-ST-10000617-0,0.0,3,8.94,0.6258,3725,No
339,CA-2014-113362,Standard Class,AJ-10960,OFF-EN-10003845-0,0.0,3,11.07,5.0922,3814,No
340,CA-2014-113362,Standard Class,AJ-10960,OFF-ST-10001809-0,0.0,5,449.15,8.983,3814,No
341,CA-2014-113383,First Class,SF-20065,FUR-FU-10001986-0,0.0,5,254.9,76.47,3818,No
342,CA-2014-113383,First Class,SF-20065,OFF-AP-10004532-0,0.0,4,81.92,22.1184,3818,No
343,CA-2014-113579,Second Class,KD-16345,OFF-PA-10001457-0,0.0,6,90.24,41.5104,3724,No
344,CA-2014-113768,Standard Class,AH-10030,FUR-CH-10002439-0,0.2,6,279.456,20.9592,3938,No
345,CA-2014-113768,Standard Class,AH-10030,OFF-PA-10003063-0,0.0,2,8.0,3.84,3938,No
346,CA-2014-113859,Standard Class,BC-11125,FUR-CH-10004698-0,0.3,6,340.116,-9.7176,3815,No
347,CA-2014-113880,Standard Class,VF-21715,FUR-CH-10000863-0,0.3,6,634.116,-172.1172,4011,No
348,CA-2014-113880,Standard Class,VF-21715,OFF-PA-10003036-0,0.2,3,17.472,5.6784,4011,No
349,CA-2014-113887,First Class,TH-21550,OFF-PA-10004071-0,0.0,1,55.48,26.6304,3976,No
350,CA-2014-113929,Standard Class,CK-12205,OFF-AR-10003772-0,0.0,4,35.0,10.5,3904,No
351,CA-2014-113929,Standard Class,CK-12205,OFF-BI-10002852-0,0.2,3,39.552,14.3376,3904,No
352,CA-2014-113929,Standard Class,CK-12205,OFF-EN-10003286-0,0.0,5,41.4,19.458,3904,No
353,CA-2014-113964,Standard Class,JP-16135,OFF-BI-10004654-0,0.2,4,18.464,6.924,3805,No
354,CA-2014-114125,Standard Class,GH-14410,OFF-BI-10003291-0,0.2,6,41.904,14.1426,3881,No
355,CA-2014-114125,Standard Class,GH-14410,OFF-LA-10004559-0,0.0,1,2.88,1.4112,3881,No
356,CA-2014-114125,Standard Class,GH-14410,OFF-ST-10001505-0,0.0,4,23.92,4.0664,3881,No
357,CA-2014-114181,Second Class,AF-10885,FUR-BO-10004467-0,0.5,7,349.965,-216.9783,3941,No
358,CA-2014-114181,Second Class,AF-10885,OFF-AR-10000716-0,0.2,5,22.32,5.301,3941,No
359,CA-2014-114195,First Class,EA-14035,FUR-FU-10002253-0,0.2,2,68.704,16.3172,3766,No
360,CA-2014-114195,First Class,EA-14035,OFF-BI-10000494-0,0.7,2,3.132,-2.61,3766,No
361,CA-2014-114195,First Class,EA-14035,OFF-BI-10001658-0,0.7,3,22.428,-17.9424,3766,No
362,CA-2014-114251,Standard Class,MD-17350,FUR-FU-10001468-0,0.2,2,273.568,-34.196,3762,No
363,CA-2014-114251,Standard Class,MD-17350,OFF-BI-10003684-0,0.7,2,13.194,-8.796,3762,No
364,CA-2014-114251,Standard Class,MD-17350,OFF-ST-10003716-0,0.2,6,1080.096,-94.5084,3762,No
365,CA-2014-114251,Standard Class,MD-17350,TEC-AC-10001101-0,0.2,5,51.56,-6.445,3762,No
366,CA-2014-114251,Standard Class,MD-17350,TEC-AC-10004864-0,0.2,2,58.416,16.7946,3762,No
367,CA-2014-114314,Standard Class,DB-13555,FUR-FU-10002107-0,0.0,4,8.92,3.9248,3787,No
368,CA-2014-114314,Standard Class,DB-13555,OFF-LA-10000240-0,0.0,1,7.31,3.4357,3787,No
369,CA-2014-114321,Standard Class,NC-18535,FUR-CH-10001797-0,0.0,13,500.24,145.0696,3839,No
370,CA-2014-114321,Standard Class,NC-18535,OFF-BI-10001359-0,0.0,1,896.99,421.5853,3839,No
371,CA-2014-114321,Standard Class,NC-18535,OFF-PA-10000246-0,0.0,2,20.12,9.2552,3839,No
372,CA-2014-114335,Standard Class,XP-21865,FUR-FU-10000277-0,0.2,4,337.088,16.8544,3800,No
373,CA-2014-114433,Standard Class,NP-18325,TEC-AC-10002800-0,0.0,3,149.97,52.4895,3938,No
374,CA-2014-114510,Standard Class,JF-15295,OFF-BI-10001617-0,0.2,4,33.088,11.1672,3998,No
375,CA-2014-114510,Standard Class,JF-15295,OFF-BI-10003007-0,0.2,2,62.048,20.1656,3998,No
376,CA-2014-114510,Standard Class,JF-15295,OFF-ST-10000736-0,0.0,1,80.98,3.2392,3998,No
377,CA-2014-114510,Standard Class,JF-15295,OFF-ST-10003221-0,0.0,2,21.36,5.7672,3998,No
378,CA-2014-114510,Standard Class,JF-15295,TEC-AC-10004877-0,0.0,12,82.8,6.624,3998,No
379,CA-2014-114517,Standard Class,TH-21235,FUR-TA-10001676-0,0.4,2,53.316,-19.5492,3714,No
380,CA-2014-114517,Standard Class,TH-21235,OFF-AP-10002350-0,0.0,3,56.52,15.8256,3714,No
381,CA-2014-114643,Standard Class,FM-14215,OFF-AR-10003631-0,0.0,3,14.52,4.7916,3907,No
382,CA-2014-114790,Second Class,FM-14215,OFF-AP-10002578-0,0.0,3,146.76,38.1576,4001,No
383,CA-2014-114790,Second Class,FM-14215,OFF-PA-10000213-0,0.0,3,14.94,7.0218,4001,No
384,CA-2014-114790,Second Class,FM-14215,TEC-AC-10000710-0,0.0,2,32.96,14.1728,4001,No
385,CA-2014-114790,Second Class,FM-14215,TEC-PH-10000984-0,0.0,3,587.97,164.6316,4001,No
386,CA-2014-115049,Standard Class,MM-17920,TEC-AC-10004859-0,0.2,11,153.824,38.456,3802,No
387,CA-2014-115056,Same Day,AR-10510,OFF-AP-10003971-0,0.2,3,26.136,1.9602,3949,No
388,CA-2014-115084,Standard Class,LS-17200,FUR-CH-10004626-0,0.0,6,605.34,145.2816,3780,No
389,CA-2014-115133,Standard Class,DA-13450,OFF-AP-10001634-0,0.2,6,16.704,1.2528,3802,No
390,CA-2014-115133,Standard Class,DA-13450,OFF-PA-10000174-0,0.2,4,32.896,11.1024,3802,No
391,CA-2014-115133,Standard Class,DA-13450,TEC-AC-10002370-0,0.2,2,3.152,0.4728,3802,No
392,CA-2014-115161,First Class,LC-17050,FUR-BO-10003966-0,0.15,2,290.666,3.4196,4040,No
393,CA-2014-115259,Second Class,RC-19960,OFF-EN-10002504-0,0.2,6,130.464,44.0316,3834,No
394,CA-2014-115259,Second Class,RC-19960,OFF-EN-10002600-0,0.2,2,4.72,1.652,3834,No
395,CA-2014-115259,Second Class,RC-19960,OFF-FA-10000621-0,0.2,14,40.096,14.5348,3834,No
396,CA-2014-115259,Second Class,RC-19960,OFF-PA-10004965-0,0.2,3,23.976,7.4925,3834,No
397,CA-2014-115336,Standard Class,AB-10600,OFF-BI-10001107-0,0.8,5,14.48,-23.892,3749,No
398,CA-2014-115357,Second Class,RF-19735,TEC-AC-10000023-0,0.0,3,62.91,22.6476,3853,No
399,CA-2014-115791,Second Class,DL-13315,FUR-FU-10001095-0,0.2,6,127.104,28.5984,4055,No
400,CA-2014-115791,Second Class,DL-13315,OFF-BI-10001575-0,0.7,2,18.588,-13.6312,4055,No
401,CA-2014-115791,Second Class,DL-13315,OFF-LA-10001074-0,0.2,3,30.072,10.1493,4055,No
402,CA-2014-115791,Second Class,DL-13315,TEC-PH-10004614-0,0.4,3,124.2,-31.05,4055,No
403,CA-2014-115812,Standard Class,BH-11710,FUR-FU-10001487-0,0.0,7,48.86,14.1694,3911,No
404,CA-2014-115812,Standard Class,BH-11710,FUR-TA-10001539-0,0.2,9,1706.184,85.3092,3911,No
405,CA-2014-115812,Standard Class,BH-11710,OFF-AP-10002892-0,0.0,5,114.9,34.47,3911,No
406,CA-2014-115812,Standard Class,BH-11710,OFF-AR-10002833-0,0.0,4,7.28,1.9656,3911,No
407,CA-2014-115812,Standard Class,BH-11710,OFF-BI-10003910-0,0.2,3,18.504,5.7825,3911,No
408,CA-2014-115812,Standard Class,BH-11710,TEC-PH-10002033-0,0.2,4,911.424,68.3568,3911,No
409,CA-2014-115812,Standard Class,BH-11710,TEC-PH-10002275-0,0.2,6,907.152,90.7152,3911,No
410,CA-2014-115889,Standard Class,SH-20395,OFF-ST-10003208-0,0.0,2,362.92,105.2468,3765,No
411,CA-2014-115889,Standard Class,SH-20395,TEC-PH-10001615-0,0.2,2,46.384,5.2182,3765,No
412,CA-2014-115973,First Class,NG-18430,OFF-AR-10004757-0,0.2,1,2.624,0.4264,3743,No
413,CA-2014-115980,Standard Class,VW-21775,OFF-FA-10000304-0,0.0,3,6.54,2.6814,3875,No
414,CA-2014-115980,Standard Class,VW-21775,TEC-AC-10003709-0,0.0,3,2.97,1.3068,3875,No
415,CA-2014-116190,Standard Class,SG-20470,FUR-CH-10000553-0,0.0,2,67.88,18.3276,3864,No
416,CA-2014-116190,Standard Class,SG-20470,FUR-FU-10000719-0,0.0,3,25.71,9.2556,3864,No
417,CA-2014-116190,Standard Class,SG-20470,OFF-LA-10002762-0,0.0,13,162.89,76.5583,3864,No
418,CA-2014-116239,Same Day,CL-12565,OFF-ST-10001370-0,0.0,5,354.9,17.745,4008,No
419,CA-2014-116246,Second Class,LW-17215,FUR-CH-10002024-0,0.1,6,3785.292,420.588,3816,No
420,CA-2014-116407,Standard Class,JF-15190,OFF-AP-10002118-0,0.2,2,333.056,29.1424,3752,No
421,CA-2014-116407,Standard Class,JF-15190,OFF-AR-10001315-0,0.2,3,4.224,0.4752,3752,No
422,CA-2014-116407,Standard Class,JF-15190,OFF-PA-10002137-0,0.2,4,24.896,7.78,3752,No
423,CA-2014-116568,Standard Class,BM-11785,FUR-CH-10002439-0,0.2,4,186.304,13.9728,3723,No
424,CA-2014-116666,First Class,KT-16480,TEC-CO-10001449-0,0.4,5,1799.97,239.996,3943,No
425,CA-2014-116673,Second Class,JO-15280,FUR-FU-10003829-0,0.0,2,6.16,1.9712,3722,No
426,CA-2014-116757,Standard Class,MS-17980,OFF-FA-10002815-0,0.2,6,21.312,7.1928,3890,No
427,CA-2014-116757,Standard Class,MS-17980,OFF-PA-10002005-0,0.2,5,25.92,9.072,3890,No
428,CA-2014-116785,Standard Class,MH-17290,OFF-AR-10003504-0,0.0,5,21.4,6.206,3955,Yes
429,CA-2014-116785,Standard Class,MH-17290,OFF-LA-10000305-0,0.0,2,12.6,5.796,3955,Yes
430,CA-2014-116834,Standard Class,Dp-13240,FUR-FU-10001196-0,0.0,11,63.47,19.041,3787,No
431,CA-2014-116834,Standard Class,Dp-13240,TEC-AC-10002942-0,0.0,5,345.0,58.65,3787,No
432,CA-2014-116904,Standard Class,SC-20095,OFF-BI-10000301-0,0.0,2,12.94,6.47,3805,No
433,CA-2014-116904,Standard Class,SC-20095,OFF-BI-10001120-0,0.0,5,9449.95,4630.4755,3805,No
434,CA-2014-116904,Standard Class,SC-20095,OFF-PA-10004888-0,0.0,5,32.4,15.552,3805,No
435,CA-2014-116904,Standard Class,SC-20095,OFF-ST-10000736-0,0.0,5,404.9,16.196,3805,No
436,CA-2014-116932,Standard Class,ME-18010,FUR-CH-10001215-0,0.2,2,801.568,50.098,3869,No
437,CA-2014-116932,Standard Class,ME-18010,FUR-TA-10004175-0,0.2,1,272.848,27.2848,3869,No
438,CA-2014-116932,Standard Class,ME-18010,OFF-AR-10002067-0,0.0,5,99.2,25.792,3869,No
439,CA-2014-117016,Standard Class,SC-20095,OFF-AR-10001374-0,0.2,3,15.552,2.3328,4008,No
440,CA-2014-117317,Same Day,JF-15490,OFF-PA-10004519-0,0.0,3,13.44,6.5856,3779,No
441,CA-2014-117345,Standard Class,BF-10975,FUR-FU-10000629-0,0.2,4,44.128,12.1352,3858,No
442,CA-2014-117345,Standard Class,BF-10975,OFF-AP-10001005-0,0.2,1,62.92,10.2245,3858,No
443,CA-2014-117345,Standard Class,BF-10975,OFF-LA-10000240-0,0.2,3,17.544,5.9211,3858,No
444,CA-2014-117345,Standard Class,BF-10975,OFF-PA-10002377-0,0.2,2,78.304,29.364,3858,No
445,CA-2014-117429,Standard Class,MR-17545,FUR-FU-10000222-0,0.2,5,129.92,21.112,3791,No
446,CA-2014-117464,Second Class,NP-18325,FUR-CH-10000155-0,0.2,3,717.72,71.772,3868,No
447,CA-2014-117464,Second Class,NP-18325,FUR-TA-10004767-0,0.2,3,170.352,19.1646,3868,No
448,CA-2014-117464,Second Class,NP-18325,OFF-AR-10003190-0,0.0,4,11.52,3.2256,3868,No
449,CA-2014-117464,Second Class,NP-18325,OFF-ST-10003058-0,0.0,10,236.5,68.585,3868,No
450,CA-2014-117478,First Class,LH-16750,OFF-BI-10000050-0,0.7,3,6.57,-5.037,3807,No
451,CA-2014-117639,Standard Class,MW-18235,OFF-BI-10003925-0,0.0,7,2715.93,1276.4871,3930,No
452,CA-2014-117639,Standard Class,MW-18235,TEC-PH-10001530-0,0.0,3,617.97,173.0316,3930,No
453,CA-2014-117709,Standard Class,PM-18940,OFF-BI-10001294-0,0.0,4,46.8,21.06,3947,No
454,CA-2014-117765,Standard Class,RB-19465,FUR-CH-10004698-0,0.0,2,161.96,45.3488,3821,No
455,CA-2014-117765,Standard Class,RB-19465,FUR-TA-10001039-0,0.0,5,429.9,111.774,3821,No
456,CA-2014-117765,Standard Class,RB-19465,OFF-BI-10000474-0,0.0,2,32.06,15.3888,3821,No
457,CA-2014-117765,Standard Class,RB-19465,OFF-ST-10003327-0,0.0,2,19.86,5.7594,3821,No
458,CA-2014-118192,Standard Class,MM-17920,OFF-BI-10003476-0,0.7,2,3.438,-2.5212,4058,No
459,CA-2014-118192,Standard Class,MM-17920,OFF-PA-10002947-0,0.2,7,37.408,13.0928,4058,No
460,CA-2014-118276,Standard Class,MG-17890,FUR-FU-10002111-0,0.6,3,8.736,-4.8048,3708,No
461,CA-2014-118304,Standard Class,KH-16360,TEC-PH-10000376-0,0.0,2,19.98,5.1948,3952,No
462,CA-2014-118339,Standard Class,BN-11515,OFF-AP-10001154-0,0.0,2,93.78,36.5742,3995,No
463,CA-2014-118339,Standard Class,BN-11515,OFF-AR-10003829-0,0.0,6,19.68,5.7072,3995,No
464,CA-2014-118339,Standard Class,BN-11515,OFF-BI-10000136-0,0.0,6,35.88,17.2224,3995,No
465,CA-2014-118339,Standard Class,BN-11515,OFF-BI-10001758-0,0.0,10,53.4,25.098,3995,No
466,CA-2014-118339,Standard Class,BN-11515,OFF-PA-10000466-0,0.0,7,47.18,23.59,3995,No
467,CA-2014-118962,Standard Class,CS-12130,FUR-CH-10003817-0,0.2,7,340.144,21.259,3854,No
468,CA-2014-118962,Standard Class,CS-12130,OFF-PA-10000659-0,0.0,3,20.94,9.8418,3854,No
469,CA-2014-118962,Standard Class,CS-12130,OFF-PA-10001144-0,0.0,2,110.96,53.2608,3854,No
470,CA-2014-118976,Standard Class,MY-18295,OFF-AR-10004752-0,0.0,2,5.34,1.4952,3953,No
471,CA-2014-118976,Standard Class,MY-18295,OFF-BI-10001628-0,0.0,2,20.86,9.387,3953,No
472,CA-2014-118976,Standard Class,MY-18295,OFF-LA-10000452-0,0.0,1,3.15,1.512,3953,No
473,CA-2014-118976,Standard Class,MY-18295,OFF-ST-10000877-0,0.0,9,497.61,129.3786,3953,No
474,CA-2014-119032,Standard Class,MS-17770,OFF-FA-10003021-0,0.0,2,3.76,1.316,3740,No
475,CA-2014-119144,First Class,JD-16150,FUR-BO-10004015-0,0.15,3,305.9745,25.1979,3751,No
476,CA-2014-119144,First Class,JD-16150,OFF-ST-10000991-0,0.0,3,344.91,10.3473,3751,No
477,CA-2014-119144,First Class,JD-16150,TEC-PH-10004188-0,0.2,4,79.968,-17.9928,3751,No
478,CA-2014-119151,Second Class,MP-18175,FUR-BO-10003159-0,0.2,3,275.952,-37.9434,3742,No
479,CA-2014-119151,Second Class,MP-18175,OFF-ST-10003470-0,0.0,4,1117.92,55.896,3742,No
480,CA-2014-119172,Standard Class,HD-14785,OFF-BI-10002026-0,0.8,9,104.58,-172.557,3940,No
481,CA-2014-119172,Standard Class,HD-14785,OFF-PA-10003036-0,0.2,3,17.472,5.6784,3940,No
482,CA-2014-119375,Standard Class,YC-21895,FUR-FU-10002379-0,0.0,3,124.41,14.9292,3750,No
483,CA-2014-119375,Standard Class,YC-21895,OFF-AR-10003752-0,0.0,5,57.75,26.565,3750,No
484,CA-2014-119375,Standard Class,YC-21895,OFF-ST-10002011-0,0.0,7,2934.33,792.2691,3750,No
485,CA-2014-119466,Standard Class,SP-20860,FUR-FU-10001546-0,0.6,2,8.544,-7.476,3722,No
486,CA-2014-119529,Second Class,DM-13345,OFF-BI-10000546-0,0.0,2,5.76,2.8224,3764,No
487,CA-2014-119977,Second Class,DN-13690,OFF-PA-10003823-0,0.0,4,123.92,55.764,3790,No
488,CA-2014-120096,First Class,KE-16420,OFF-AP-10000692-0,0.2,2,32.432,3.2432,3886,No
489,CA-2014-120096,First Class,KE-16420,OFF-PA-10001977-0,0.2,4,177.536,62.1376,3886,No
490,CA-2014-120243,Second Class,AT-10435,OFF-LA-10004425-0,0.0,4,11.56,5.4332,3710,No
491,CA-2014-120278,Standard Class,MS-17365,OFF-AP-10001293-0,0.0,6,245.88,68.8464,3760,No
492,CA-2014-120278,Standard Class,MS-17365,OFF-BI-10004970-0,0.0,3,12.39,5.8233,3760,No
493,CA-2014-120278,Standard Class,MS-17365,OFF-ST-10002214-0,0.0,2,22.58,5.8708,3760,No
494,CA-2014-120278,Standard Class,MS-17365,OFF-ST-10004258-0,0.0,3,36.63,9.8901,3760,No
495,CA-2014-120411,First Class,SB-20185,FUR-BO-10004218-0,0.3,5,493.43,-70.49,3808,No
496,CA-2014-120411,First Class,SB-20185,TEC-PH-10002185-0,0.2,2,11.12,3.475,3808,No
497,CA-2014-120432,Second Class,DW-13585,OFF-SU-10004661-0,0.0,3,25.5,6.63,3835,No
498,CA-2014-120474,First Class,RP-19390,FUR-CH-10001854-0,0.0,8,2807.84,673.8816,3736,No
499,CA-2014-120474,First Class,RP-19390,OFF-AR-10000475-0,0.0,4,46.64,12.5928,3736,No
500,CA-2014-120544,Standard Class,SS-20140,FUR-FU-10001940-0,0.6,2,6.368,-2.5472,3744,No
